#Digilent WaveForms Logic Analyzer Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B9C964
#Date Time: 2024-11-15 15:30:01.158
#Sample rate: 400Hz
#Samples: 4096

Time (s),UART2,UART
7.11,h42[B],hAF[¯] Framing Error
7.1125,h42[B],hAF[¯] Framing Error
7.115,h42[B],hAF[¯] Framing Error
7.1175,h42[B],hAF[¯] Framing Error
7.12,h42[B],hAF[¯] Framing Error
7.1225,h42[B],hAF[¯] Framing Error
7.125,h42[B],hAF[¯] Framing Error
7.1275,h42[B],hAF[¯] Framing Error
7.13,h42[B],hAF[¯] Framing Error
7.1325,h42[B],hAF[¯] Framing Error
7.135,h42[B],hAF[¯] Framing Error
7.1375,h42[B],hAF[¯] Framing Error
7.14,h42[B],hAF[¯] Framing Error
7.1425,h42[B],hAF[¯] Framing Error
7.145,h42[B],hAF[¯] Framing Error
7.1475,h42[B],hAF[¯] Framing Error
7.15,h42[B],hAF[¯] Framing Error
7.1525,h42[B],hAF[¯] Framing Error
7.155,h42[B],hAF[¯] Framing Error
7.1575,h42[B],hAF[¯] Framing Error
7.16,h42[B],hAF[¯] Framing Error
7.1625,h42[B],hAF[¯] Framing Error
7.165,h42[B],hAF[¯] Framing Error
7.1675,h42[B],hAF[¯] Framing Error
7.17,h42[B],hAF[¯] Framing Error
7.1725,h42[B],hAF[¯] Framing Error
7.175,h42[B],hAF[¯] Framing Error
7.1775,h42[B],hAF[¯] Framing Error
7.18,h42[B],hAF[¯] Framing Error
7.1825,h42[B],hAF[¯] Framing Error
7.185,h42[B],hAF[¯] Framing Error
7.1875,h42[B],hAF[¯] Framing Error
7.19,h42[B],hAF[¯] Framing Error
7.1925,h42[B],hAF[¯] Framing Error
7.195,h42[B],hAF[¯] Framing Error
7.1975,h42[B],hAF[¯] Framing Error
7.2,h42[B],hAF[¯] Framing Error
7.2025,h42[B],hAF[¯] Framing Error
7.205,h42[B],hAF[¯] Framing Error
7.2075,h42[B],hAF[¯] Framing Error
7.21,h42[B],hAF[¯] Framing Error
7.2125,h42[B],hAF[¯] Framing Error
7.215,h42[B],hAF[¯] Framing Error
7.2175,h42[B],hAF[¯] Framing Error
7.22,h42[B],hAF[¯] Framing Error
7.2225,h42[B],hAF[¯] Framing Error
7.225,h42[B],hAF[¯] Framing Error
7.2275,h42[B],hAF[¯] Framing Error
7.23,h42[B],hAF[¯] Framing Error
7.2325,h42[B],hAF[¯] Framing Error
7.235,h42[B],hAF[¯] Framing Error
7.2375,h42[B],hAF[¯] Framing Error
7.24,h42[B],hAF[¯] Framing Error
7.2425,h42[B],hAF[¯] Framing Error
7.245,h42[B],hAF[¯] Framing Error
7.2475,h42[B],hAF[¯] Framing Error
7.25,h42[B],hAF[¯] Framing Error
7.2525,h42[B],hAF[¯] Framing Error
7.255,h42[B],hAF[¯] Framing Error
7.2575,h42[B],hAF[¯] Framing Error
7.26,h42[B],hAF[¯] Framing Error
7.2625,h42[B],hAF[¯] Framing Error
7.265,h42[B],hAF[¯] Framing Error
7.2675,h42[B],hAF[¯] Framing Error
7.27,X,hAF[¯] Framing Error
7.2725,X,hAF[¯] Framing Error
7.275,X,hAF[¯] Framing Error
7.2775,X,hAF[¯] Framing Error
7.28,X,hAF[¯] Framing Error
7.2825,X,hAF[¯] Framing Error
7.285,X,hAF[¯] Framing Error
7.2875,X,hAF[¯] Framing Error
7.29,X,hAF[¯] Framing Error
7.2925,h0F[SI],hAF[¯] Framing Error
7.295,h0F[SI],hAF[¯] Framing Error
7.2975,h0F[SI],hAF[¯] Framing Error
7.3,h0F[SI],hAF[¯] Framing Error
7.3025,h0F[SI],hAF[¯] Framing Error
7.305,h0F[SI],hAF[¯] Framing Error
7.3075,h0F[SI],hAF[¯] Framing Error
7.31,h0F[SI],hAF[¯] Framing Error
7.3125,h0F[SI],hAF[¯] Framing Error
7.315,h0F[SI],hAF[¯] Framing Error
7.3175,h0F[SI],hAF[¯] Framing Error
7.32,h0F[SI],hAF[¯] Framing Error
7.3225,h0F[SI],hAF[¯] Framing Error
7.325,h0F[SI],hAF[¯] Framing Error
7.3275,h0F[SI],hAF[¯] Framing Error
7.33,h0F[SI],hAF[¯] Framing Error
7.3325,h0F[SI],hAF[¯] Framing Error
7.335,h0F[SI],hAF[¯] Framing Error
7.3375,h0F[SI],hAF[¯] Framing Error
7.34,h0F[SI],hAF[¯] Framing Error
7.3425,h0F[SI],hAF[¯] Framing Error
7.345,h0F[SI],hAF[¯] Framing Error
7.3475,h0F[SI],hAF[¯] Framing Error
7.35,h0F[SI],hAF[¯] Framing Error
7.3525,h0F[SI],hAF[¯] Framing Error
7.355,h0F[SI],hAF[¯] Framing Error
7.3575,h0F[SI],hAF[¯] Framing Error
7.36,h0F[SI],hAF[¯] Framing Error
7.3625,h0F[SI],hAF[¯] Framing Error
7.365,h0F[SI],hAF[¯] Framing Error
7.3675,h0F[SI],X
7.37,h0F[SI],X
7.3725,h0F[SI],X
7.375,h0F[SI],X
7.3775,h0F[SI],X
7.38,h0F[SI],X
7.3825,h0F[SI],X
7.385,h0F[SI],X
7.3875,h0F[SI],X
7.39,h0F[SI],X
7.3925,h0F[SI],X
7.395,h0F[SI],X
7.3975,h0F[SI],X
7.4,h0F[SI],X
7.4025,h0F[SI],X
7.405,h0F[SI],X
7.4075,h0F[SI],X
7.41,h0F[SI],X
7.4125,h0F[SI],X
7.415,h0F[SI],X
7.4175,h0F[SI],X
7.42,h0F[SI],X
7.4225,h0F[SI],X
7.425,h0F[SI],X
7.4275,h0F[SI],X
7.43,h0F[SI],X
7.4325,h0F[SI],X
7.435,h0F[SI],X
7.4375,h0F[SI],X
7.44,h0F[SI],X
7.4425,h0F[SI],X
7.445,h0F[SI],X
7.4475,h0F[SI],X
7.45,h0F[SI],X
7.4525,h0F[SI],X
7.455,h0F[SI],X
7.4575,h0F[SI],X
7.46,h0F[SI],X
7.4625,h0F[SI],X
7.465,h0F[SI],X
7.4675,h0F[SI],X
7.47,h0F[SI],X
7.4725,h0F[SI],X
7.475,h0F[SI],X
7.4775,h0F[SI],X
7.48,h0F[SI],X
7.4825,h0F[SI],X
7.485,h0F[SI],X
7.4875,h0F[SI],X
7.49,h0F[SI],X
7.4925,h0F[SI],X
7.495,h0F[SI],X
7.4975,h0F[SI],X
7.5,h0F[SI],X
7.5025,h0F[SI],X
7.505,h0F[SI],X
7.5075,h0F[SI],X
7.51,h0F[SI],X
7.5125,h0F[SI],X
7.515,h0F[SI],X
7.5175,h0F[SI],X
7.52,h0F[SI],X
7.5225,h0F[SI],X
7.525,h0F[SI],X
7.5275,h0F[SI],X
7.53,h0F[SI],X
7.5325,h0F[SI],X
7.535,h0F[SI],X
7.5375,h0F[SI],X
7.54,h0F[SI],X
7.5425,h0F[SI],X
7.545,h0F[SI],X
7.5475,h0F[SI],X
7.55,h0F[SI],X
7.5525,h0F[SI],X
7.555,h0F[SI],X
7.5575,h0F[SI],X
7.56,h0F[SI],X
7.5625,h0F[SI],X
7.565,h0F[SI],X
7.5675,h0F[SI],X
7.57,h0F[SI],X
7.5725,h0F[SI],X
7.575,h0F[SI],X
7.5775,h0F[SI],X
7.58,h0F[SI],X
7.5825,h0F[SI],X
7.585,h0F[SI],X
7.5875,h0F[SI],X
7.59,h0F[SI],X
7.5925,h0F[SI],X
7.595,h0F[SI],X
7.5975,h0F[SI],X
7.6,h0F[SI],X
7.6025,h0F[SI],X
7.605,h0F[SI],X
7.6075,h0F[SI],X
7.61,h0F[SI],X
7.6125,h0F[SI],X
7.615,h0F[SI],X
7.6175,h0F[SI],X
7.62,h0F[SI],X
