v1	V(output)	V(n007)	V(n008)
4.408718997606021e+02	-3.436168e-03	1.147222e+01	-4.505303e-05
4.439384063279877e+02	-3.436168e-03	1.148824e+01	-4.505303e-05
4.470262421353020e+02	-3.436168e-03	1.150434e+01	-4.505303e-05
4.501355555391411e+02	-3.436168e-03	1.152053e+01	-4.505303e-05
4.532664959280025e+02	-3.436168e-03	1.153682e+01	-4.505303e-05
4.564192137294633e+02	-3.436168e-03	1.155320e+01	-4.505303e-05
4.595938604174069e+02	-3.436168e-03	1.156966e+01	-4.505303e-05
4.627905885193008e+02	-3.436168e-03	1.158623e+01	-4.505303e-05
4.660095516235252e+02	-3.436168e-03	1.160288e+01	-4.505303e-05
4.692509043867517e+02	-3.436168e-03	1.161963e+01	-4.505303e-05
4.725148025413744e+02	-3.436168e-03	1.163647e+01	-4.505303e-05
4.758014029029915e+02	-3.436168e-03	1.165341e+01	-4.505302e-05
4.791108633779403e+02	-3.436168e-03	1.167044e+01	-4.505302e-05
4.824433429708834e+02	-3.436168e-03	1.168757e+01	-4.505302e-05
4.857990017924482e+02	-3.436168e-03	1.170480e+01	-4.505302e-05
4.891780010669196e+02	-3.436168e-03	1.172213e+01	-4.505302e-05
4.925805031399863e+02	-3.436168e-03	1.173955e+01	-4.505302e-05
4.960066714865402e+02	-3.436168e-03	1.175708e+01	-4.505302e-05
4.994566707185314e+02	-3.436168e-03	1.177470e+01	-4.505302e-05
5.029306665928763e+02	-3.436168e-03	1.179242e+01	-4.505302e-05
5.064288260194220e+02	-3.436168e-03	1.181025e+01	-4.505302e-05
5.099513170689655e+02	-3.436168e-03	1.182818e+01	-4.505302e-05
5.134983089813284e+02	-3.436168e-03	1.184621e+01	-4.505302e-05
5.170699721734885e+02	-3.436168e-03	1.186434e+01	-4.505302e-05
5.206664782477675e+02	-3.436168e-03	1.188258e+01	-4.505302e-05
5.242880000000754e+02	-3.436168e-03	1.190093e+01	-4.505302e-05
5.279347114282129e+02	-3.436167e-03	1.191937e+01	-4.505302e-05
5.316067877402313e+02	-3.436167e-03	1.193793e+01	-4.505302e-05
5.353044053628500e+02	-3.436167e-03	1.195659e+01	-4.505302e-05
5.390277419499334e+02	-3.436167e-03	1.197536e+01	-4.505302e-05
5.427769763910263e+02	-3.436167e-03	1.199424e+01	-4.505302e-05
5.465522888199487e+02	-3.436167e-03	1.201323e+01	-4.505302e-05
5.503538606234501e+02	-3.436167e-03	1.203233e+01	-4.505302e-05
5.541818744499251e+02	-3.436167e-03	1.205154e+01	-4.505302e-05
5.580365142181878e+02	-3.436167e-03	1.207086e+01	-4.505302e-05
5.619179651263094e+02	-3.436167e-03	1.209030e+01	-4.505302e-05
5.658264136605151e+02	-3.436167e-03	1.210985e+01	-4.505302e-05
5.697620476041445e+02	-3.436167e-03	1.212951e+01	-4.505302e-05
5.737250560466738e+02	-3.436167e-03	1.214928e+01	-4.505302e-05
5.777156293928002e+02	-3.436167e-03	1.216918e+01	-4.505302e-05
5.817339593715907e+02	-3.436167e-03	1.218918e+01	-4.505302e-05
5.857802390456931e+02	-3.436167e-03	1.220931e+01	-4.505302e-05
5.898546628206121e+02	-3.436167e-03	1.222955e+01	-4.505302e-05
5.939574264540499e+02	-3.436167e-03	1.224992e+01	-4.505302e-05
5.980887270653110e+02	-3.436167e-03	1.227040e+01	-4.505302e-05
6.022487631447731e+02	-3.436167e-03	1.229100e+01	-4.505302e-05
6.064377345634235e+02	-3.436167e-03	1.231173e+01	-4.505302e-05
6.106558425824626e+02	-3.436167e-03	1.233257e+01	-4.505302e-05
6.149032898629728e+02	-3.436167e-03	1.235355e+01	-4.505302e-05
6.191802804756558e+02	-3.436167e-03	1.237464e+01	-4.505302e-05
6.234870199106374e+02	-3.436167e-03	1.239586e+01	-4.505302e-05
6.278237150873404e+02	-3.436167e-03	1.241720e+01	-4.505302e-05
6.321905743644255e+02	-3.436167e-03	1.243867e+01	-4.505302e-05
6.365878075498032e+02	-3.436167e-03	1.246027e+01	-4.505302e-05
6.410156259107127e+02	-3.436167e-03	1.248200e+01	-4.505302e-05
6.454742421838737e+02	-3.436167e-03	1.250386e+01	-4.505302e-05
6.499638705857063e+02	-3.436167e-03	1.252584e+01	-4.505302e-05
6.544847268226240e+02	-3.436167e-03	1.254796e+01	-4.505302e-05
6.590370281013968e+02	-3.436167e-03	1.257021e+01	-4.505302e-05
6.636209931395873e+02	-3.436167e-03	1.259259e+01	-4.505302e-05
6.682368421760592e+02	-3.436167e-03	1.261511e+01	-4.505302e-05
6.728847969815586e+02	-3.436167e-03	1.263776e+01	-4.505302e-05
6.775650808693689e+02	-3.436167e-03	1.266055e+01	-4.505302e-05
6.822779187060406e+02	-3.436167e-03	1.268347e+01	-4.505302e-05
6.870235369221945e+02	-3.436167e-03	1.270653e+01	-4.505302e-05
6.918021635234008e+02	-3.436167e-03	1.272973e+01	-4.505302e-05
6.966140281011343e+02	-3.436167e-03	1.275307e+01	-4.505302e-05
7.014593618438043e+02	-3.436167e-03	1.277655e+01	-4.505302e-05
7.063383975478630e+02	-3.436167e-03	1.280017e+01	-4.505302e-05
7.112513696289898e+02	-3.436167e-03	1.282393e+01	-4.505302e-05
7.161985141333541e+02	-3.436167e-03	1.284784e+01	-4.505302e-05
7.211800687489564e+02	-3.436167e-03	1.287189e+01	-4.505302e-05
7.261962728170478e+02	-3.436167e-03	1.289609e+01	-4.505302e-05
7.312473673436294e+02	-3.436167e-03	1.292043e+01	-4.505302e-05
7.363335950110320e+02	-3.436167e-03	1.294492e+01	-4.505302e-05
7.414552001895750e+02	-3.436167e-03	1.296956e+01	-4.505302e-05
7.466124289493081e+02	-3.436167e-03	1.299435e+01	-4.505302e-05
7.518055290718335e+02	-3.436167e-03	1.301929e+01	-4.505302e-05
7.570347500622106e+02	-3.436167e-03	1.304438e+01	-4.505302e-05
7.623003431609440e+02	-3.436167e-03	1.306962e+01	-4.505302e-05
7.676025613560539e+02	-3.436167e-03	1.309502e+01	-4.505302e-05
7.729416593952316e+02	-3.436167e-03	1.312057e+01	-4.505302e-05
7.783178937980784e+02	-3.436167e-03	1.314628e+01	-4.505302e-05
7.837315228684309e+02	-3.436167e-03	1.317214e+01	-4.505302e-05
7.891828067067709e+02	-3.436167e-03	1.319816e+01	-4.505302e-05
7.946720072227217e+02	-3.436167e-03	1.322435e+01	-4.505302e-05
8.001993881476326e+02	-3.436167e-03	1.325069e+01	-4.505302e-05
8.057652150472493e+02	-3.436167e-03	1.327719e+01	-4.505302e-05
8.113697553344733e+02	-3.436167e-03	1.330386e+01	-4.505302e-05
8.170132782822100e+02	-3.436167e-03	1.333069e+01	-4.505302e-05
8.226960550363059e+02	-3.436167e-03	1.335768e+01	-4.505302e-05
8.284183586285761e+02	-3.436167e-03	1.338484e+01	-4.505302e-05
8.341804639899220e+02	-3.436167e-03	1.341217e+01	-4.505302e-05
8.399826479635409e+02	-3.436167e-03	1.343966e+01	-4.505302e-05
8.458251893182265e+02	-3.436167e-03	1.346733e+01	-4.505302e-05
8.517083687617632e+02	-3.436167e-03	1.349516e+01	-4.505302e-05
8.576324689544119e+02	-3.436167e-03	1.352317e+01	-4.505302e-05
8.635977745224917e+02	-3.436167e-03	1.355135e+01	-4.505302e-05
8.696045720720539e+02	-3.436167e-03	1.357971e+01	-4.505302e-05
8.756531502026527e+02	-3.436167e-03	1.360824e+01	-4.505302e-05
8.817437995212108e+02	-3.436167e-03	1.363694e+01	-4.505302e-05
8.878768126559821e+02	-3.436167e-03	1.366582e+01	-4.505302e-05
8.940524842706109e+02	-3.436167e-03	1.369489e+01	-4.505302e-05
9.002711110782890e+02	-3.436167e-03	1.372413e+01	-4.505302e-05
9.065329918560119e+02	-3.436167e-03	1.375356e+01	-4.505302e-05
9.128384274589336e+02	-3.436167e-03	1.378316e+01	-4.505302e-05
9.191877208348208e+02	-3.436167e-03	1.381296e+01	-4.505302e-05
9.255811770386088e+02	-3.436167e-03	1.384293e+01	-4.505302e-05
9.320191032470576e+02	-3.436167e-03	1.387310e+01	-4.505302e-05
9.385018087735108e+02	-3.436167e-03	1.390345e+01	-4.505302e-05
9.450296050827561e+02	-3.436167e-03	1.393399e+01	-4.505302e-05
9.516028058059906e+02	-3.436167e-03	1.396472e+01	-4.505302e-05
9.582217267558883e+02	-3.436167e-03	1.399564e+01	-4.505301e-05
9.648866859417745e+02	-3.436167e-03	1.402676e+01	-4.505301e-05
9.715980035849042e+02	-3.436167e-03	1.405807e+01	-4.505301e-05
9.783560021338471e+02	-3.436167e-03	1.408958e+01	-4.505301e-05
9.851610062799805e+02	-3.436167e-03	1.412128e+01	-4.505301e-05
9.920133429730885e+02	-3.436167e-03	1.415319e+01	-4.505301e-05
9.989133414370708e+02	-3.436167e-03	1.418529e+01	-4.505301e-05
1.005861333185761e+03	-3.436167e-03	1.421759e+01	-4.505301e-05
1.012857652038852e+03	-3.436167e-03	1.425010e+01	-4.505301e-05
1.019902634137939e+03	-3.436167e-03	1.428281e+01	-4.505301e-05
1.026996617962665e+03	-3.436167e-03	1.431571e+01	-4.505301e-05
1.034139944346985e+03	-3.436167e-03	1.434879e+01	-4.505301e-05
1.041332956495543e+03	-3.436166e-03	1.438197e+01	-4.505301e-05
1.048576000000159e+03	-3.436166e-03	1.441494e+01	-4.505301e-05
1.055869422856434e+03	-3.436166e-03	1.444679e+01	-4.505301e-05
1.063213575480471e+03	-3.436166e-03	1.447533e+01	-4.505301e-05
1.070608810725709e+03	-3.436166e-03	1.449807e+01	-4.505301e-05
1.078055483899876e+03	-3.436166e-03	1.451474e+01	-4.505301e-05
1.085553952782062e+03	-3.436166e-03	1.452689e+01	-4.505301e-05
1.093104577639906e+03	-3.436166e-03	1.453606e+01	-4.505301e-05
1.100707721246909e+03	-3.436166e-03	1.454332e+01	-4.505301e-05
1.108363748899859e+03	-3.436166e-03	1.454914e+01	-4.505301e-05
1.116073028436385e+03	-3.436166e-03	1.455398e+01	-4.505301e-05
1.123835930252628e+03	-3.436166e-03	1.455810e+01	-4.505301e-05
1.131652827321039e+03	-3.436166e-03	1.456165e+01	-4.505301e-05
1.139524095208298e+03	-3.436166e-03	1.456473e+01	-4.505301e-05
1.147450112093357e+03	-3.436166e-03	1.456744e+01	-4.505301e-05
1.155431258785610e+03	-3.436166e-03	1.456983e+01	-4.505301e-05
1.163467918743191e+03	-3.436166e-03	1.457195e+01	-4.505301e-05
1.171560478091395e+03	-3.436166e-03	1.457384e+01	-4.505301e-05
1.179709325641234e+03	-3.436166e-03	1.457552e+01	-4.505301e-05
1.187914852908109e+03	-3.436166e-03	1.457701e+01	-4.505301e-05
1.196177454130631e+03	-3.436166e-03	1.457835e+01	-4.505301e-05
1.204497526289555e+03	-3.436166e-03	1.457954e+01	-4.505301e-05
1.212875469126857e+03	-3.436166e-03	1.458059e+01	-4.505301e-05
1.221311685164935e+03	-3.436166e-03	1.458153e+01	-4.505301e-05
1.229806579725955e+03	-3.436166e-03	1.458236e+01	-4.505301e-05
1.238360560951322e+03	-3.436166e-03	1.458310e+01	-4.505301e-05
1.246974039821285e+03	-3.436166e-03	1.458375e+01	-4.505301e-05
1.255647430174691e+03	-3.436166e-03	1.458432e+01	-4.505301e-05
1.264381148728861e+03	-3.436166e-03	1.458482e+01	-4.505301e-05
1.273175615099617e+03	-3.436166e-03	1.458526e+01	-4.505301e-05
1.282031251821436e+03	-3.436166e-03	1.458565e+01	-4.505301e-05
1.290948484367758e+03	-3.436166e-03	1.458599e+01	-4.505301e-05
1.299927741171423e+03	-3.436166e-03	1.458628e+01	-4.505301e-05
1.308969453645259e+03	-3.436166e-03	1.458653e+01	-4.505301e-05
1.318074056202804e+03	-3.436166e-03	1.458675e+01	-4.505301e-05
1.327241986279185e+03	-3.436166e-03	1.458694e+01	-4.505301e-05
1.336473684352129e+03	-3.436166e-03	1.458710e+01	-4.505301e-05
1.345769593963128e+03	-3.436166e-03	1.458724e+01	-4.505301e-05
1.355130161738749e+03	-3.436166e-03	1.458737e+01	-4.505301e-05
1.364555837412092e+03	-3.436166e-03	1.458747e+01	-4.505301e-05
1.374047073844400e+03	-3.436166e-03	1.458756e+01	-4.505301e-05
1.383604327046813e+03	-3.436166e-03	1.458763e+01	-4.505301e-05
1.393228056202280e+03	-3.436166e-03	1.458770e+01	-4.505301e-05
1.402918723687620e+03	-3.436166e-03	1.458775e+01	-4.505301e-05
1.412676795095737e+03	-3.436166e-03	1.458780e+01	-4.505301e-05
1.422502739257990e+03	-3.436166e-03	1.458784e+01	-4.505301e-05
1.432397028266719e+03	-3.436166e-03	1.458787e+01	-4.505301e-05
1.442360137497924e+03	-3.436166e-03	1.458790e+01	-4.505301e-05
1.452392545634106e+03	-3.436166e-03	1.458793e+01	-4.505301e-05
1.462494734687270e+03	-3.436166e-03	1.458795e+01	-4.505301e-05
1.472667190022075e+03	-3.436166e-03	1.458797e+01	-4.505301e-05
1.482910400379161e+03	-3.436166e-03	1.458798e+01	-4.505301e-05
1.493224857898627e+03	-3.436166e-03	1.458799e+01	-4.505301e-05
1.503611058143678e+03	-3.436166e-03	1.458800e+01	-4.505301e-05
1.514069500124433e+03	-3.436166e-03	1.458801e+01	-4.505301e-05
1.524600686321900e+03	-3.436166e-03	1.458802e+01	-4.505301e-05
1.535205122712119e+03	-3.436166e-03	1.458802e+01	-4.505301e-05
1.545883318790475e+03	-3.436166e-03	1.458803e+01	-4.505301e-05
1.556635787596168e+03	-3.436166e-03	1.458803e+01	-4.505301e-05
1.567463045736874e+03	-3.436166e-03	1.458804e+01	-4.505301e-05
1.578365613413554e+03	-3.436166e-03	1.458804e+01	-4.505301e-05
1.589344014445455e+03	-3.436166e-03	1.458804e+01	-4.505301e-05
1.600398776295277e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
1.611530430094511e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
1.622739510668959e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
1.634026556564432e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
1.645392110072624e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
1.656836717257165e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
1.668360927979857e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
1.679965295927095e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
1.691650378636466e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
1.703416737523539e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
1.715264937908837e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
1.727195549044997e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
1.739209144144122e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
1.751306300405319e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
1.763487599042436e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
1.775753625311978e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
1.788104968541236e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
1.800542222156592e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
1.813065983712038e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
1.825676854917881e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
1.838375441669656e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
1.851162354077232e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
1.864038206494130e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
1.877003617547036e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
1.890059210165527e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
1.903205611611996e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
1.916443453511791e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
1.929773371883564e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
1.943196007169823e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
1.956712004267709e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
1.970322012559976e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
1.984026685946191e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
1.997826682874156e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
2.011722666371536e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
2.025715304077719e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
2.039805268275893e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
2.053993235925345e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
2.068279888693986e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
2.082665912991102e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
2.097152000000333e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
2.111738845712884e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
2.126427150960958e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
2.141217621451432e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
2.156110967799767e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
2.171107905564138e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
2.186209155279828e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
2.201415442493834e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
2.216727497799734e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
2.232146056872785e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
2.247671860505271e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
2.263305654642094e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
2.279048190416612e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
2.294900224186729e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
2.310862517571235e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
2.326935837486398e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
2.343120956182807e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
2.359418651282484e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
2.375829705816236e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
2.392354908261280e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
2.408995052579129e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
2.425750938253731e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
2.442623370329888e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
2.459613159451928e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
2.476721121902661e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
2.493948079642588e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
2.511294860349400e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
2.528762297457741e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
2.546351230199251e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
2.564062503642890e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
2.581896968735534e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
2.599855482342865e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
2.617938907290536e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
2.636148112405627e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
2.654483972558389e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
2.672947368704277e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
2.691539187926275e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
2.710260323477517e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
2.729111674824203e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
2.748094147688819e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
2.767208654093645e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
2.786456112404579e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
2.805837447375260e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
2.825353590191495e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
2.845005478516002e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
2.864794056533460e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
2.884720274995869e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
2.904785091268235e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
2.924989469374562e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
2.945334380044172e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
2.965820800758344e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
2.986449715797277e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
3.007222116287379e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
3.028139000248888e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
3.049201372643822e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
3.070410245424262e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
3.091766637580973e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
3.113271575192361e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
3.134926091473772e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
3.156731226827132e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
3.178688028890936e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
3.200797552590579e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
3.223060860189047e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
3.245479021337943e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
3.268053113128890e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
3.290784220145274e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
3.313673434514355e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
3.336721855959739e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
3.359930591854215e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
3.383300757272958e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
3.406833475047105e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
3.430529875817700e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
3.454391098090020e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
3.478418288288269e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
3.502612600810665e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
3.526975198084898e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
3.551507250623984e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
3.576209937082499e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
3.601084444313211e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
3.626131967424104e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
3.651353709835791e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
3.676750883339339e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
3.702324708154491e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
3.728076412988287e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
3.754007235094100e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
3.780118420331082e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
3.806411223224020e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
3.832886907023611e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
3.859546743767156e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
3.886392014339675e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
3.913424008535447e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
3.940644025119981e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
3.968053371892413e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
3.995653365748343e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
4.023445332743103e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
4.051430608155470e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
4.079610536551818e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
4.107986471850722e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
4.136559777388004e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
4.165331825982236e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
4.194304000000700e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
4.223477691425802e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
4.252854301921950e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
4.282435242902900e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
4.312221935599568e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
4.342215811128312e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
4.372418310559691e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
4.402830884987703e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
4.433454995599503e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
4.464292113745605e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
4.495343721010578e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
4.526611309284223e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
4.558096380833260e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
4.589800448373495e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
4.621725035142507e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
4.653871674972832e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
4.686241912365652e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
4.718837302565005e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
4.751659411632509e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
4.784709816522598e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
4.817990105158295e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
4.851501876507499e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
4.885246740659813e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
4.919226318903895e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
4.953442243805360e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
4.987896159285214e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
5.022589720698838e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
5.057524594915521e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
5.092702460398542e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
5.128125007285819e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
5.163793937471108e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
5.199710964685770e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
5.235877814581112e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
5.272296224811294e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
5.308967945116819e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
5.345894737408596e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
5.383078375852591e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
5.420520646955075e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
5.458223349648450e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
5.496188295377681e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
5.534417308187333e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
5.572912224809202e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
5.611674894750563e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
5.650707180383033e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
5.690010957032048e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
5.729588113066964e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
5.769440549991783e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
5.809570182536515e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
5.849978938749169e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
5.890668760088391e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
5.931641601516736e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
5.972899431594602e+03	-3.436166e-03	1.458805e+01	-4.505301e-05
