v1	V(n007)
1.664397469423178e-03	1.664182e-02
1.665551541761228e-03	1.665336e-02
1.666706414318567e-03	1.666491e-02
1.667862087650058e-03	1.667646e-02
1.669018562310948e-03	1.668803e-02
1.670175838856869e-03	1.669960e-02
1.671333917843838e-03	1.671118e-02
1.672492799828257e-03	1.672276e-02
1.673652485366914e-03	1.673436e-02
1.674812975016985e-03	1.674596e-02
1.675974269336029e-03	1.675757e-02
1.677136368881995e-03	1.676919e-02
1.678299274213216e-03	1.678082e-02
1.679462985888413e-03	1.679246e-02
1.680627504466697e-03	1.680410e-02
1.681792830507563e-03	1.681575e-02
1.682958964570895e-03	1.682741e-02
1.684125907216966e-03	1.683908e-02
1.685293659006438e-03	1.685076e-02
1.686462220500360e-03	1.686244e-02
1.687631592260171e-03	1.687413e-02
1.688801774847699e-03	1.688583e-02
1.689972768825162e-03	1.689754e-02
1.691144574755169e-03	1.690926e-02
1.692317193200715e-03	1.692098e-02
1.693490624725191e-03	1.693271e-02
1.694664869892373e-03	1.694446e-02
1.695839929266432e-03	1.695620e-02
1.697015803411930e-03	1.696796e-02
1.698192492893817e-03	1.697973e-02
1.699369998277438e-03	1.699150e-02
1.700548320128529e-03	1.700328e-02
1.701727459013219e-03	1.701507e-02
1.702907415498028e-03	1.702687e-02
1.704088190149871e-03	1.703868e-02
1.705269783536052e-03	1.705049e-02
1.706452196224274e-03	1.706231e-02
1.707635428782629e-03	1.707415e-02
1.708819481779606e-03	1.708598e-02
1.710004355784086e-03	1.709783e-02
1.711190051365345e-03	1.710969e-02
1.712376569093054e-03	1.712155e-02
1.713563909537281e-03	1.713342e-02
1.714752073268485e-03	1.714530e-02
1.715941060857523e-03	1.715719e-02
1.717130872875649e-03	1.716909e-02
1.718321509894511e-03	1.718099e-02
1.719512972486155e-03	1.719291e-02
1.720705261223022e-03	1.720483e-02
1.721898376677951e-03	1.721676e-02
1.723092319424177e-03	1.722869e-02
1.724287090035335e-03	1.724064e-02
1.725482689085456e-03	1.725259e-02
1.726679117148967e-03	1.726456e-02
1.727876374800698e-03	1.727653e-02
1.729074462615875e-03	1.728851e-02
1.730273381170121e-03	1.730050e-02
1.731473131039462e-03	1.731249e-02
1.732673712800320e-03	1.732450e-02
1.733875127029519e-03	1.733651e-02
1.735077374304282e-03	1.734853e-02
1.736280455202232e-03	1.736056e-02
1.737484370301393e-03	1.737260e-02
1.738689120180190e-03	1.738464e-02
1.739894705417448e-03	1.739670e-02
1.741101126592396e-03	1.740876e-02
1.742308384284660e-03	1.742083e-02
1.743516479074272e-03	1.743291e-02
1.744725411541665e-03	1.744500e-02
1.745935182267674e-03	1.745709e-02
1.747145791833537e-03	1.746920e-02
1.748357240820895e-03	1.748131e-02
1.749569529811793e-03	1.749343e-02
1.750782659388678e-03	1.750556e-02
1.751996630134401e-03	1.751770e-02
1.753211442632220e-03	1.752985e-02
1.754427097465795e-03	1.754200e-02
1.755643595219189e-03	1.755417e-02
1.756860936476874e-03	1.756634e-02
1.758079121823725e-03	1.757852e-02
1.759298151845023e-03	1.759071e-02
1.760518027126454e-03	1.760290e-02
1.761738748254111e-03	1.761511e-02
1.762960315814493e-03	1.762732e-02
1.764182730394506e-03	1.763955e-02
1.765405992581463e-03	1.765178e-02
1.766630102963084e-03	1.766402e-02
1.767855062127496e-03	1.767626e-02
1.769080870663235e-03	1.768852e-02
1.770307529159245e-03	1.770079e-02
1.771535038204876e-03	1.771306e-02
1.772763398389890e-03	1.772534e-02
1.773992610304455e-03	1.773763e-02
1.775222674539151e-03	1.774993e-02
1.776453591684966e-03	1.776224e-02
1.777685362333297e-03	1.777455e-02
1.778917987075952e-03	1.778688e-02
1.780151466505150e-03	1.779921e-02
1.781385801213519e-03	1.781156e-02
1.782620991794100e-03	1.782390e-02
1.783857038840343e-03	1.783626e-02
1.785093942946112e-03	1.784863e-02
1.786331704705679e-03	1.786101e-02
1.787570324713733e-03	1.787339e-02
1.788809803565370e-03	1.788579e-02
1.790050141856104e-03	1.789819e-02
1.791291340181858e-03	1.791060e-02
1.792533399138970e-03	1.792302e-02
1.793776319324190e-03	1.793544e-02
1.795020101334684e-03	1.794788e-02
1.796264745768029e-03	1.796032e-02
1.797510253222221e-03	1.797278e-02
1.798756624295665e-03	1.798524e-02
1.800003859587186e-03	1.799771e-02
1.801251959696021e-03	1.801019e-02
1.802500925221823e-03	1.802268e-02
1.803750756764662e-03	1.803518e-02
1.805001454925023e-03	1.804768e-02
1.806253020303808e-03	1.806019e-02
1.807505453502335e-03	1.807272e-02
1.808758755122340e-03	1.808525e-02
1.810012925765975e-03	1.809779e-02
1.811267966035810e-03	1.811034e-02
1.812523876534834e-03	1.812289e-02
1.813780657866451e-03	1.813546e-02
1.815038310634487e-03	1.814804e-02
1.816296835443185e-03	1.816062e-02
1.817556232897206e-03	1.817321e-02
1.818816503601633e-03	1.818581e-02
1.820077648161965e-03	1.819842e-02
1.821339667184124e-03	1.821104e-02
1.822602561274450e-03	1.822367e-02
1.823866331039706e-03	1.823631e-02
1.825130977087072e-03	1.824895e-02
1.826396500024152e-03	1.826160e-02
1.827662900458970e-03	1.827427e-02
1.828930178999972e-03	1.828694e-02
1.830198336256026e-03	1.829962e-02
1.831467372836422e-03	1.831231e-02
1.832737289350873e-03	1.832500e-02
1.834008086409513e-03	1.833771e-02
1.835279764622901e-03	1.835042e-02
1.836552324602018e-03	1.836315e-02
1.837825766958271e-03	1.837588e-02
1.839100092303488e-03	1.838862e-02
1.840375301249922e-03	1.840137e-02
1.841651394410252e-03	1.841413e-02
1.842928372397580e-03	1.842690e-02
1.844206235825435e-03	1.843968e-02
1.845484985307770e-03	1.845246e-02
1.846764621458963e-03	1.846526e-02
1.848045144893820e-03	1.847806e-02
1.849326556227573e-03	1.849088e-02
1.850608856075879e-03	1.850370e-02
1.851892045054823e-03	1.851653e-02
1.853176123780917e-03	1.852936e-02
1.854461092871100e-03	1.854221e-02
1.855746952942741e-03	1.855507e-02
1.857033704613634e-03	1.856794e-02
1.858321348502003e-03	1.858081e-02
1.859609885226500e-03	1.859370e-02
1.860899315406208e-03	1.860659e-02
1.862189639660635e-03	1.861949e-02
1.863480858609724e-03	1.863240e-02
1.864772972873843e-03	1.864532e-02
1.866065983073793e-03	1.865825e-02
1.867359889830805e-03	1.867118e-02
1.868654693766540e-03	1.868413e-02
1.869950395503090e-03	1.869709e-02
1.871246995662980e-03	1.871005e-02
1.872544494869164e-03	1.872302e-02
1.873842893745031e-03	1.873601e-02
1.875142192914400e-03	1.874900e-02
1.876442393001523e-03	1.876200e-02
1.877743494631085e-03	1.877501e-02
1.879045498428205e-03	1.878803e-02
1.880348405018434e-03	1.880105e-02
1.881652215027757e-03	1.881409e-02
1.882956929082595e-03	1.882713e-02
1.884262547809800e-03	1.884019e-02
1.885569071836662e-03	1.885325e-02
1.886876501790904e-03	1.886633e-02
1.888184838300684e-03	1.887941e-02
1.889494081994596e-03	1.889250e-02
1.890804233501672e-03	1.890560e-02
1.892115293451377e-03	1.891871e-02
1.893427262473613e-03	1.893182e-02
1.894740141198721e-03	1.894495e-02
1.896053930257476e-03	1.895809e-02
1.897368630281094e-03	1.897123e-02
1.898684241901225e-03	1.898439e-02
1.900000765749959e-03	1.899755e-02
1.901318202459824e-03	1.901072e-02
1.902636552663786e-03	1.902391e-02
1.903955816995251e-03	1.903710e-02
1.905275996088063e-03	1.905030e-02
1.906597090576506e-03	1.906351e-02
1.907919101095305e-03	1.907673e-02
1.909242028279623e-03	1.908995e-02
1.910565872765064e-03	1.910319e-02
1.911890635187674e-03	1.911644e-02
1.913216316183939e-03	1.912969e-02
1.914542916390786e-03	1.914296e-02
1.915870436445584e-03	1.915623e-02
1.917198876986144e-03	1.916951e-02
1.918528238650721e-03	1.918280e-02
1.919858522078008e-03	1.919610e-02
1.921189727907146e-03	1.920941e-02
1.922521856777716e-03	1.922273e-02
1.923854909329743e-03	1.923606e-02
1.925188886203696e-03	1.924940e-02
1.926523788040490e-03	1.926275e-02
1.927859615481481e-03	1.927610e-02
1.929196369168471e-03	1.928947e-02
1.930534049743709e-03	1.930285e-02
1.931872657849886e-03	1.931623e-02
1.933212194130142e-03	1.932962e-02
1.934552659228060e-03	1.934303e-02
1.935894053787671e-03	1.935644e-02
1.937236378453452e-03	1.936986e-02
1.938579633870327e-03	1.938329e-02
1.939923820683667e-03	1.939673e-02
1.941268939539291e-03	1.941018e-02
1.942614991083465e-03	1.942364e-02
1.943961975962903e-03	1.943711e-02
1.945309894824770e-03	1.945059e-02
1.946658748316676e-03	1.946407e-02
1.948008537086682e-03	1.947757e-02
1.949359261783298e-03	1.949107e-02
1.950710923055484e-03	1.950459e-02
1.952063521552650e-03	1.951811e-02
1.953417057924656e-03	1.953165e-02
1.954771532821812e-03	1.954519e-02
1.956126946894881e-03	1.955874e-02
1.957483300795074e-03	1.957230e-02
1.958840595174056e-03	1.958588e-02
1.960198830683944e-03	1.959946e-02
1.961558007977306e-03	1.961305e-02
1.962918127707162e-03	1.962665e-02
1.964279190526987e-03	1.964025e-02
1.965641197090706e-03	1.965387e-02
1.967004148052701e-03	1.966750e-02
1.968368044067805e-03	1.968114e-02
1.969732885791306e-03	1.969478e-02
1.971098673878947e-03	1.970844e-02
1.972465408986924e-03	1.972211e-02
1.973833091771890e-03	1.973578e-02
1.975201722890952e-03	1.974946e-02
1.976571303001672e-03	1.976316e-02
1.977941832762071e-03	1.977686e-02
1.979313312830622e-03	1.979058e-02
1.980685743866258e-03	1.980430e-02
1.982059126528367e-03	1.981803e-02
1.983433461476796e-03	1.983177e-02
1.984808749371847e-03	1.984552e-02
1.986184990874282e-03	1.985928e-02
1.987562186645320e-03	1.987305e-02
1.988940337346639e-03	1.988683e-02
1.990319443640377e-03	1.990062e-02
1.991699506189127e-03	1.991442e-02
1.993080525655947e-03	1.992823e-02
1.994462502704351e-03	1.994205e-02
1.995845437998313e-03	1.995588e-02
1.997229332202271e-03	1.996971e-02
1.998614185981118e-03	1.998356e-02
2.000000000000213e-03	1.999742e-02
2.001386774925375e-03	2.001128e-02
2.002774511422883e-03	2.002516e-02
2.004163210159480e-03	2.003904e-02
2.005552871802371e-03	2.005294e-02
2.006943497019221e-03	2.006684e-02
2.008335086478162e-03	2.008076e-02
2.009727640847787e-03	2.009468e-02
2.011121160797153e-03	2.010861e-02
2.012515646995781e-03	2.012256e-02
2.013911100113655e-03	2.013651e-02
2.015307520821226e-03	2.015047e-02
2.016704909789408e-03	2.016444e-02
2.018103267689581e-03	2.017843e-02
2.019502595193590e-03	2.019242e-02
2.020902892973747e-03	2.020642e-02
2.022304161702828e-03	2.022043e-02
2.023706402054078e-03	2.023445e-02
2.025109614701206e-03	2.024848e-02
2.026513800318392e-03	2.026252e-02
2.027918959580279e-03	2.027657e-02
2.029325093161982e-03	2.029063e-02
2.030732201739081e-03	2.030470e-02
2.032140285987626e-03	2.031878e-02
2.033549346584135e-03	2.033287e-02
2.034959384205596e-03	2.034697e-02
2.036370399529465e-03	2.036107e-02
2.037782393233669e-03	2.037519e-02
2.039195365996605e-03	2.038932e-02
2.040609318497139e-03	2.040346e-02
2.042024251414611e-03	2.041760e-02
2.043440165428827e-03	2.043176e-02
2.044857061220070e-03	2.044593e-02
2.046274939469089e-03	2.046011e-02
2.047693800857110e-03	2.047429e-02
2.049113646065829e-03	2.048849e-02
2.050534475777414e-03	2.050270e-02
2.051956290674508e-03	2.051691e-02
2.053379091440225e-03	2.053114e-02
2.054802878758155e-03	2.054537e-02
2.056227653312361e-03	2.055962e-02
2.057653415787379e-03	2.057388e-02
2.059080166868223e-03	2.058814e-02
2.060507907240378e-03	2.060242e-02
2.061936637589807e-03	2.061670e-02
2.063366358602947e-03	2.063100e-02
2.064797070966714e-03	2.064530e-02
2.066228775368495e-03	2.065962e-02
2.067661472496160e-03	2.067394e-02
2.069095163038050e-03	2.068828e-02
2.070529847682987e-03	2.070262e-02
2.071965527120269e-03	2.071698e-02
2.073402202039674e-03	2.073134e-02
2.074839873131455e-03	2.074572e-02
2.076278541086347e-03	2.076010e-02
2.077718206595562e-03	2.077450e-02
2.079158870350791e-03	2.078890e-02
2.080600533044206e-03	2.080332e-02
2.082043195368458e-03	2.081774e-02
2.083486858016678e-03	2.083218e-02
2.084931521682478e-03	2.084662e-02
2.086377187059953e-03	2.086108e-02
2.087823854843675e-03	2.087554e-02
2.089271525728700e-03	2.089002e-02
2.090720200410567e-03	2.090450e-02
2.092169879585296e-03	2.091900e-02
2.093620563949389e-03	2.093350e-02
2.095072254199833e-03	2.094802e-02
2.096524951034096e-03	2.096254e-02
2.097978655150131e-03	2.097708e-02
2.099433367246374e-03	2.099162e-02
2.100889088021746e-03	2.100618e-02
2.102345818175653e-03	2.102074e-02
2.103803558407985e-03	2.103532e-02
2.105262309419118e-03	2.104990e-02
2.106722071909913e-03	2.106450e-02
2.108182846581717e-03	2.107911e-02
2.109644634136365e-03	2.109372e-02
2.111107435276176e-03	2.110835e-02
2.112571250703957e-03	2.112298e-02
2.114036081123004e-03	2.113763e-02
2.115501927237098e-03	2.115229e-02
2.116968789750510e-03	2.116695e-02
2.118436669367997e-03	2.118163e-02
2.119905566794808e-03	2.119632e-02
2.121375482736679e-03	2.121102e-02
2.122846417899834e-03	2.122572e-02
2.124318372990991e-03	2.124044e-02
2.125791348717352e-03	2.125517e-02
2.127265345786616e-03	2.126991e-02
2.128740364906967e-03	2.128465e-02
2.130216406787083e-03	2.129941e-02
2.131693472136133e-03	2.131418e-02
2.133171561663777e-03	2.132896e-02
2.134650676080169e-03	2.134375e-02
2.136130816095952e-03	2.135855e-02
2.137611982422265e-03	2.137336e-02
2.139094175770739e-03	2.138818e-02
2.140577396853498e-03	2.140301e-02
2.142061646383160e-03	2.141785e-02
2.143546925072837e-03	2.143270e-02
2.145033233636136e-03	2.144756e-02
2.146520572787159e-03	2.146243e-02
2.148008943240501e-03	2.147732e-02
2.149498345711255e-03	2.149221e-02
2.150988780915009e-03	2.150711e-02
2.152480249567848e-03	2.152202e-02
2.153972752386351e-03	2.153695e-02
2.155466290087596e-03	2.155188e-02
2.156960863389158e-03	2.156682e-02
2.158456473009110e-03	2.158178e-02
2.159953119666021e-03	2.159674e-02
2.161450804078959e-03	2.161172e-02
2.162949526967493e-03	2.162670e-02
2.164449289051687e-03	2.164170e-02
2.165950091052107e-03	2.165671e-02
2.167451933689818e-03	2.167172e-02
2.168954817686385e-03	2.168675e-02
2.170458743763873e-03	2.170178e-02
2.171963712644847e-03	2.171683e-02
2.173469725052376e-03	2.173189e-02
2.174976781710026e-03	2.174696e-02
2.176484883341868e-03	2.176204e-02
2.177994030672474e-03	2.177713e-02
2.179504224426918e-03	2.179223e-02
2.181015465330778e-03	2.180734e-02
2.182527754110132e-03	2.182246e-02
2.184041091491567e-03	2.183759e-02
2.185555478202168e-03	2.185273e-02
2.187070914969528e-03	2.186789e-02
2.188587402521743e-03	2.188305e-02
2.190104941587414e-03	2.189822e-02
2.191623532895647e-03	2.191341e-02
2.193143177176053e-03	2.192860e-02
2.194663875158751e-03	2.194381e-02
2.196185627574365e-03	2.195902e-02
2.197708435154025e-03	2.197425e-02
2.199232298629369e-03	2.198948e-02
2.200757218732541e-03	2.200473e-02
2.202283196196194e-03	2.201999e-02
2.203810231753489e-03	2.203526e-02
2.205338326138094e-03	2.205054e-02
2.206867480084187e-03	2.206583e-02
2.208397694326454e-03	2.208113e-02
2.209928969600092e-03	2.209644e-02
2.211461306640807e-03	2.211176e-02
2.212994706184814e-03	2.212709e-02
2.214529168968840e-03	2.214243e-02
2.216064695730122e-03	2.215779e-02
2.217601287206409e-03	2.217315e-02
2.219138944135961e-03	2.218853e-02
2.220677667257549e-03	2.220391e-02
2.222217457310459e-03	2.221931e-02
2.223758315034486e-03	2.223471e-02
2.225300241169941e-03	2.225013e-02
2.226843236457646e-03	2.226556e-02
2.228387301638938e-03	2.228100e-02
2.229932437455669e-03	2.229645e-02
2.231478644650203e-03	2.231191e-02
2.233025923965420e-03	2.232738e-02
2.234574276144715e-03	2.234286e-02
2.236123701932000e-03	2.235835e-02
2.237674202071699e-03	2.237385e-02
2.239225777308756e-03	2.238937e-02
2.240778428388629e-03	2.240489e-02
2.242332156057295e-03	2.242043e-02
2.243886961061247e-03	2.243597e-02
2.245442844147495e-03	2.245153e-02
2.246999806063569e-03	2.246710e-02
2.248557847557515e-03	2.248268e-02
2.250116969377899e-03	2.249826e-02
2.251677172273806e-03	2.251387e-02
2.253238456994839e-03	2.252948e-02
2.254800824291124e-03	2.254510e-02
2.256364274913305e-03	2.256073e-02
2.257928809612545e-03	2.257637e-02
2.259494429140530e-03	2.259203e-02
2.261061134249467e-03	2.260769e-02
2.262628925692084e-03	2.262337e-02
2.264197804221631e-03	2.263906e-02
2.265767770591882e-03	2.265475e-02
2.267338825557129e-03	2.267046e-02
2.268910969872193e-03	2.268618e-02
2.270484204292415e-03	2.270191e-02
2.272058529573659e-03	2.271765e-02
2.273633946472315e-03	2.273341e-02
2.275210455745297e-03	2.274917e-02
2.276788058150043e-03	2.276494e-02
2.278366754444518e-03	2.278073e-02
2.279946545387210e-03	2.279652e-02
2.281527431737136e-03	2.281233e-02
2.283109414253837e-03	2.282815e-02
2.284692493697380e-03	2.284398e-02
2.286276670828362e-03	2.285982e-02
2.287861946407906e-03	2.287567e-02
2.289448321197660e-03	2.289153e-02
2.291035795959805e-03	2.290740e-02
2.292624371457047e-03	2.292329e-02
2.294214048452623e-03	2.293918e-02
2.295804827710296e-03	2.295509e-02
2.297396709994363e-03	2.297100e-02
2.298989696069647e-03	2.298693e-02
2.300583786701504e-03	2.300287e-02
2.302178982655820e-03	2.301882e-02
2.303775284699010e-03	2.303478e-02
2.305372693598024e-03	2.305075e-02
2.306971210120341e-03	2.306673e-02
2.308570835033973e-03	2.308273e-02
2.310171569107465e-03	2.309874e-02
2.311773413109894e-03	2.311475e-02
2.313376367810872e-03	2.313078e-02
2.314980433980543e-03	2.314682e-02
2.316585612389585e-03	2.316287e-02
2.318191903809210e-03	2.317893e-02
2.319799309011168e-03	2.319500e-02
2.321407828767739e-03	2.321108e-02
2.323017463851744e-03	2.322718e-02
2.324628215036535e-03	2.324328e-02
2.326240083096003e-03	2.325940e-02
2.327853068804574e-03	2.327553e-02
2.329467172937213e-03	2.329167e-02
2.331082396269421e-03	2.330782e-02
2.332698739577237e-03	2.332398e-02
2.334316203637238e-03	2.334015e-02
2.335934789226539e-03	2.335633e-02
2.337554497122795e-03	2.337253e-02
2.339175328104199e-03	2.338873e-02
2.340797282949485e-03	2.340495e-02
2.342420362437925e-03	2.342118e-02
2.344044567349333e-03	2.343742e-02
2.345669898464064e-03	2.345367e-02
2.347296356563012e-03	2.346993e-02
2.348923942427614e-03	2.348621e-02
2.350552656839849e-03	2.350249e-02
2.352182500582238e-03	2.351879e-02
2.353813474437843e-03	2.353510e-02
2.355445579190272e-03	2.355142e-02
2.357078815623673e-03	2.356775e-02
2.358713184522742e-03	2.358409e-02
2.360348686672714e-03	2.360044e-02
2.361985322859372e-03	2.361681e-02
2.363623093869042e-03	2.363318e-02
2.365262000488597e-03	2.364957e-02
2.366902043505454e-03	2.366597e-02
2.368543223707577e-03	2.368238e-02
2.370185541883477e-03	2.369880e-02
2.371828998822209e-03	2.371523e-02
2.373473595313378e-03	2.373167e-02
2.375119332147134e-03	2.374813e-02
2.376766210114178e-03	2.376460e-02
2.378414230005757e-03	2.378107e-02
2.380063392613666e-03	2.379756e-02
2.381713698730252e-03	2.381406e-02
2.383365149148409e-03	2.383058e-02
2.385017744661580e-03	2.384710e-02
2.386671486063761e-03	2.386364e-02
2.388326374149496e-03	2.388018e-02
2.389982409713882e-03	2.389674e-02
2.391639593552567e-03	2.391331e-02
2.393297926461748e-03	2.392989e-02
2.394957409238176e-03	2.394648e-02
2.396618042679157e-03	2.396309e-02
2.398279827582546e-03	2.397970e-02
2.399942764746752e-03	2.399633e-02
2.401606854970738e-03	2.401297e-02
2.403272099054023e-03	2.402962e-02
2.404938497796677e-03	2.404628e-02
2.406606051999327e-03	2.406296e-02
2.408274762463154e-03	2.407964e-02
2.409944629989896e-03	2.409634e-02
2.411615655381845e-03	2.411305e-02
2.413287839441850e-03	2.412977e-02
2.414961182973318e-03	2.414650e-02
2.416635686780211e-03	2.416324e-02
2.418311351667049e-03	2.417999e-02
2.419988178438912e-03	2.419676e-02
2.421666167901435e-03	2.421354e-02
2.423345320860814e-03	2.423033e-02
2.425025638123802e-03	2.424713e-02
2.426707120497714e-03	2.426394e-02
2.428389768790423e-03	2.428076e-02
2.430073583810361e-03	2.429760e-02
2.431758566366524e-03	2.431445e-02
2.433444717268466e-03	2.433131e-02
2.435132037326303e-03	2.434818e-02
2.436820527350714e-03	2.436506e-02
